system:index,NDVI,longitude,latitud,QA_general,QA_usefulness,QA_aerosol,QA_adjacent_cloud,QA_water,QA_snow
0,0.2842,-36.53536976649717,-6.843337985549752,goodQA,highest,low,no,land,no
1,0.2809,-36.52631203022179,-6.843337985549752,goodQA,highest,low,no,land,no
2,0.2543,-36.4900810851202,-6.843337985549752,goodQA,highest,low,no,land,no
3,0.2753,-36.527000535459294,-6.8523311914723495,goodQA,highest,low,no,land,no
4,0.2771,-36.51794262844948,-6.8523311914723495,goodQA,highest,low,no,land,no
5,0.2428,-36.50888472143966,-6.8523311914723495,goodQA,highest,low,no,land,no
6,0.2402,-36.49982681442984,-6.8523311914723495,goodQA,highest,low,no,land,no
7,0.2564,-36.49076890742001,-6.8523311914723495,goodQA,highest,low,no,land,no
8,0.267,-36.4817110004102,-6.8523311914723495,goodQA,highest,low,no,land,no
9,0.2683,-36.47265309340038,-6.8523311914723495,goodQA,highest,low,no,land,no
10,0.2903,-36.463595186390556,-6.8523311914723495,goodQA,highest,low,no,land,no
11,0.2932,-36.454537279380745,-6.8523311914723495,goodQA,highest,low,no,land,no
12,0.295,-36.445479372370926,-6.8523311914723495,goodQA,highest,low,no,land,no
13,0.2765,-36.4364214653611,-6.8523311914723495,goodQA,highest,low,no,land,no
14,0.3028,-36.42736355835128,-6.8523311914723495,goodQA,lower,low,no,land,no
15,0.2769,-36.41830565134146,-6.8523311914723495,goodQA,lower,low,no,land,no
16,0.2664,-36.40018983732183,-6.8523311914723495,goodQA,lower,low,no,land,no
17,0.2624,-36.39113193031201,-6.8523311914723495,goodQA,lower,low,no,shorelines,no
18,0.2735,-36.51863188862085,-6.861324397394947,goodQA,highest,low,no,land,no
19,0.2357,-36.509573810647,-6.861324397394947,goodQA,highest,low,no,land,no
20,0.2518,-36.50051573267316,-6.861324397394947,goodQA,highest,low,no,land,no
21,0.2623,-36.4914576546993,-6.861324397394947,goodQA,highest,low,no,land,no
22,0.2746,-36.48239957672546,-6.861324397394947,goodQA,highest,low,no,land,no
23,0.2745,-36.47334149875162,-6.861324397394947,goodQA,highest,low,no,land,no
24,0.2761,-36.46428342077777,-6.861324397394947,goodQA,highest,low,no,land,no
25,0.2711,-36.45522534280393,-6.861324397394947,goodQA,highest,low,no,land,no
26,0.3049,-36.44616726483008,-6.861324397394947,goodQA,highest,low,no,land,no
27,0.2916,-36.43710918685623,-6.861324397394947,goodQA,highest,low,no,land,no
28,0.258,-36.428051108882386,-6.861324397394947,goodQA,highest,low,no,land,no
29,0.2629,-36.41899303090853,-6.861324397394947,goodQA,lower,low,no,land,no
30,0.2633,-36.40993495293469,-6.861324397394947,goodQA,lower,low,no,land,no
31,0.2577,-36.400876874960844,-6.861324397394947,goodQA,lower,low,no,land,no
32,0.2502,-36.391818796987,-6.861324397394947,goodQA,lower,low,no,shorelines,no
33,0.2375,-36.519322074546885,-6.870317603317545,goodQA,highest,low,no,land,no
34,0.2496,-36.51026382537939,-6.870317603317545,goodQA,highest,low,no,land,no
35,0.2507,-36.50120557621189,-6.870317603317545,goodQA,highest,low,no,land,no
36,0.2719,-36.492147327044385,-6.870317603317545,goodQA,highest,low,no,land,no
37,0.2874,-36.4830890778769,-6.870317603317545,goodQA,highest,low,no,land,no
38,0.3025,-36.474030828709395,-6.870317603317545,goodQA,highest,low,no,land,no
39,0.304,-36.46497257954189,-6.870317603317545,goodQA,highest,low,no,land,no
40,0.2806,-36.455914330374405,-6.870317603317545,goodQA,highest,low,no,land,no
41,0.2761,-36.4468560812069,-6.870317603317545,goodQA,highest,low,no,land,no
42,0.2974,-36.4377978320394,-6.870317603317545,goodQA,highest,low,no,land,no
43,0.2895,-36.42873958287191,-6.870317603317545,goodQA,lower,low,no,land,no
44,0.2727,-36.4196813337044,-6.870317603317545,goodQA,lower,low,no,land,no
45,0.2675,-36.410623084536915,-6.870317603317545,goodQA,lower,low,no,land,no
46,0.2688,-36.40156483536942,-6.870317603317545,goodQA,lower,low,no,land,no
47,0.2419,-36.39250658620191,-6.870317603317545,goodQA,lower,low,no,land,no
48,0.2351,-36.51095476572329,-6.879310809240143,goodQA,highest,low,no,land,no
49,0.2493,-36.501896345132494,-6.879310809240143,goodQA,highest,low,no,land,no
50,0.2756,-36.492837924541696,-6.879310809240143,goodQA,highest,low,no,land,no
51,0.2991,-36.483779503950906,-6.879310809240143,goodQA,highest,low,no,land,no
52,0.3026,-36.47472108336011,-6.879310809240143,goodQA,highest,low,no,land,no
53,0.3014,-36.46566266276931,-6.879310809240143,goodQA,highest,low,no,land,no
54,0.2976,-36.45660424217852,-6.879310809240143,goodQA,highest,low,no,land,no
55,0.3046,-36.44754582158773,-6.879310809240143,goodQA,highest,low,no,land,no
56,0.2958,-36.438487400996934,-6.879310809240143,goodQA,highest,low,no,land,no
57,0.2997,-36.42942898040614,-6.879310809240143,goodQA,lower,low,no,land,no
58,0.2939,-36.42037055981534,-6.879310809240143,goodQA,lower,low,no,land,no
59,0.3016,-36.41131213922455,-6.879310809240143,goodQA,lower,low,no,land,no
60,0.2862,-36.40225371863376,-6.879310809240143,goodQA,lower,low,no,land,no
61,0.2717,-36.393195298042954,-6.879310809240143,goodQA,lower,low,no,land,no
62,0.2606,-36.384136877452164,-6.879310809240143,goodQA,lower,low,no,land,no
63,0.2878,-36.502588039521555,-6.88830401516274,goodQA,highest,low,no,land,no
64,0.2833,-36.49352944727779,-6.88830401516274,goodQA,highest,low,no,land,no
65,0.2719,-36.484470855034026,-6.88830401516274,goodQA,highest,low,no,land,no
66,0.2701,-36.47541226279027,-6.88830401516274,goodQA,highest,low,no,land,no
67,0.2598,-36.46635367054651,-6.88830401516274,goodQA,highest,low,no,land,no
68,0.3119,-36.45729507830276,-6.88830401516274,goodQA,highest,low,no,land,no
69,0.3473,-36.448236486059,-6.88830401516274,goodQA,highest,low,no,land,no
70,0.3531,-36.439177893815234,-6.88830401516274,goodQA,highest,low,no,land,no
71,0.3184,-36.43011930157148,-6.88830401516274,goodQA,lower,low,no,land,no
72,0.3134,-36.42106070932772,-6.88830401516274,goodQA,lower,low,no,land,no
73,0.3393,-36.412002117083965,-6.88830401516274,goodQA,lower,low,no,land,no
74,0.3028,-36.402943524840204,-6.88830401516274,goodQA,lower,low,no,land,no
75,0.3035,-36.39388493259644,-6.88830401516274,goodQA,lower,low,no,land,no
76,0.2656,-36.38482634035268,-6.88830401516274,goodQA,lower,low,no,land,no
77,0.2945,-36.50328065946575,-6.8972972210853385,goodQA,highest,low,no,land,no
78,0.2635,-36.49422189533933,-6.8972972210853385,goodQA,highest,low,no,land,no
79,0.2649,-36.48516313121292,-6.8972972210853385,goodQA,highest,low,no,land,no
80,0.2835,-36.47610436708651,-6.8972972210853385,goodQA,highest,low,no,land,no
81,0.264,-36.4670456029601,-6.8972972210853385,goodQA,highest,low,no,land,no
82,0.3373,-36.45798683883369,-6.8972972210853385,goodQA,highest,low,no,land,no
83,0.3567,-36.44892807470728,-6.8972972210853385,goodQA,highest,low,no,land,no
84,0.3878,-36.43986931058087,-6.8972972210853385,goodQA,highest,low,no,land,no
85,0.3218,-36.43081054645446,-6.8972972210853385,goodQA,highest,low,no,land,no
86,0.3226,-36.42175178232804,-6.8972972210853385,goodQA,lower,low,no,land,no
