system:index,NDVI,longitude,latitud,QA_general,QA_usefulness,QA_aerosol,QA_adjacent_cloud,QA_water
0,0.3447,-36.53536976649717,-6.843337985549752,goodQA,highest,low,no,land
1,0.3252,-36.52631203022179,-6.843337985549752,goodQA,highest,low,no,land
2,0.338,-36.4900810851202,-6.843337985549752,goodQA,highest,low,no,land
3,0.3287,-36.527000535459294,-6.8523311914723495,goodQA,highest,low,no,land
4,0.3307,-36.51794262844948,-6.8523311914723495,goodQA,highest,low,no,land
5,0.2917,-36.50888472143966,-6.8523311914723495,goodQA,highest,low,no,land
6,0.3026,-36.49982681442984,-6.8523311914723495,goodQA,highest,low,no,land
7,0.3392,-36.49076890742001,-6.8523311914723495,goodQA,highest,low,no,land
8,0.3538,-36.4817110004102,-6.8523311914723495,goodQA,highest,low,no,land
9,0.3487,-36.47265309340038,-6.8523311914723495,goodQA,highest,low,no,land
10,0.351,-36.463595186390556,-6.8523311914723495,goodQA,highest,low,no,land
11,0.3832,-36.454537279380745,-6.8523311914723495,goodQA,highest,low,no,land
12,0.3716,-36.445479372370926,-6.8523311914723495,goodQA,highest,low,no,land
13,0.3589,-36.4364214653611,-6.8523311914723495,goodQA,highest,low,no,land
14,0.4127,-36.42736355835128,-6.8523311914723495,goodQA,highest,low,no,land
15,0.3886,-36.41830565134146,-6.8523311914723495,goodQA,highest,low,no,land
16,0.3627,-36.40018983732183,-6.8523311914723495,goodQA,highest,low,no,land
17,0.3307,-36.39113193031201,-6.8523311914723495,goodQA,highest,low,no,land
18,0.3226,-36.51863188862085,-6.861324397394947,goodQA,highest,low,no,land
19,0.2983,-36.509573810647,-6.861324397394947,goodQA,highest,low,no,land
20,0.312,-36.50051573267316,-6.861324397394947,goodQA,highest,low,no,land
21,0.3524,-36.4914576546993,-6.861324397394947,goodQA,highest,low,no,land
22,0.3588,-36.48239957672546,-6.861324397394947,goodQA,highest,low,no,land
23,0.3425,-36.47334149875162,-6.861324397394947,goodQA,highest,low,no,land
24,0.3454,-36.46428342077777,-6.861324397394947,goodQA,highest,low,no,land
25,0.3293,-36.45522534280393,-6.861324397394947,goodQA,highest,low,no,land
26,0.338,-36.44616726483008,-6.861324397394947,goodQA,highest,low,no,land
27,0.3396,-36.43710918685623,-6.861324397394947,goodQA,highest,low,no,land
28,0.3509,-36.428051108882386,-6.861324397394947,goodQA,highest,low,no,land
29,0.3901,-36.41899303090853,-6.861324397394947,goodQA,highest,low,no,land
30,0.334,-36.40993495293469,-6.861324397394947,goodQA,highest,low,no,land
31,0.328,-36.400876874960844,-6.861324397394947,goodQA,highest,low,no,land
32,0.316,-36.391818796987,-6.861324397394947,goodQA,highest,low,no,land
33,0.307,-36.519322074546885,-6.870317603317545,goodQA,highest,low,no,land
34,0.3112,-36.51026382537939,-6.870317603317545,goodQA,highest,low,no,land
35,0.321,-36.50120557621189,-6.870317603317545,goodQA,highest,low,no,land
36,0.3505,-36.492147327044385,-6.870317603317545,goodQA,highest,low,no,land
37,0.3832,-36.4830890778769,-6.870317603317545,goodQA,highest,low,no,land
38,0.3688,-36.474030828709395,-6.870317603317545,goodQA,highest,low,no,land
39,0.3732,-36.46497257954189,-6.870317603317545,goodQA,highest,low,no,land
40,0.3345,-36.455914330374405,-6.870317603317545,goodQA,highest,low,no,land
41,0.3188,-36.4468560812069,-6.870317603317545,goodQA,highest,low,no,land
42,0.3631,-36.4377978320394,-6.870317603317545,goodQA,highest,low,no,land
43,0.4043,-36.42873958287191,-6.870317603317545,goodQA,highest,low,no,land
44,0.3769,-36.4196813337044,-6.870317603317545,goodQA,highest,low,no,land
45,0.3621,-36.410623084536915,-6.870317603317545,goodQA,highest,low,no,land
46,0.3699,-36.40156483536942,-6.870317603317545,goodQA,highest,low,no,land
47,0.3228,-36.39250658620191,-6.870317603317545,goodQA,highest,low,no,land
48,0.3165,-36.51095476572329,-6.879310809240143,goodQA,highest,low,no,land
49,0.3297,-36.501896345132494,-6.879310809240143,goodQA,highest,low,no,land
50,0.3454,-36.492837924541696,-6.879310809240143,goodQA,highest,low,no,land
51,0.3793,-36.483779503950906,-6.879310809240143,goodQA,highest,low,no,land
52,0.3951,-36.47472108336011,-6.879310809240143,goodQA,highest,low,no,land
53,0.3976,-36.46566266276931,-6.879310809240143,goodQA,highest,low,no,land
54,0.3592,-36.45660424217852,-6.879310809240143,goodQA,highest,low,no,land
55,0.356,-36.44754582158773,-6.879310809240143,goodQA,highest,low,no,land
56,0.3747,-36.438487400996934,-6.879310809240143,goodQA,highest,low,no,land
57,0.4108,-36.42942898040614,-6.879310809240143,goodQA,highest,low,no,land
58,0.4083,-36.42037055981534,-6.879310809240143,goodQA,highest,low,no,land
59,0.4218,-36.41131213922455,-6.879310809240143,goodQA,highest,low,no,land
60,0.3979,-36.40225371863376,-6.879310809240143,goodQA,highest,low,no,land
61,0.3555,-36.393195298042954,-6.879310809240143,goodQA,highest,low,no,land
62,0.327,-36.384136877452164,-6.879310809240143,goodQA,highest,low,no,land
63,0.4037,-36.502588039521555,-6.88830401516274,goodQA,highest,low,no,land
64,0.3916,-36.49352944727779,-6.88830401516274,goodQA,highest,low,no,land
65,0.369,-36.484470855034026,-6.88830401516274,goodQA,highest,low,no,land
66,0.3826,-36.47541226279027,-6.88830401516274,goodQA,highest,low,no,land
67,0.3831,-36.46635367054651,-6.88830401516274,goodQA,highest,low,no,land
68,0.3869,-36.45729507830276,-6.88830401516274,goodQA,highest,low,no,land
69,0.4321,-36.448236486059,-6.88830401516274,goodQA,highest,low,no,land
70,0.4372,-36.439177893815234,-6.88830401516274,goodQA,highest,low,no,land
71,0.4307,-36.43011930157148,-6.88830401516274,goodQA,highest,low,no,land
72,0.4657,-36.42106070932772,-6.88830401516274,goodQA,highest,low,no,land
73,0.4657,-36.412002117083965,-6.88830401516274,goodQA,highest,low,no,land
74,0.3764,-36.402943524840204,-6.88830401516274,goodQA,highest,low,no,land
75,0.4148,-36.39388493259644,-6.88830401516274,goodQA,highest,low,no,land
76,0.3331,-36.38482634035268,-6.88830401516274,goodQA,highest,low,no,land
77,0.4055,-36.50328065946575,-6.8972972210853385,goodQA,highest,low,no,land
78,0.3849,-36.49422189533933,-6.8972972210853385,goodQA,highest,low,no,land
79,0.3431,-36.48516313121292,-6.8972972210853385,goodQA,highest,low,no,land
80,0.3673,-36.47610436708651,-6.8972972210853385,goodQA,highest,low,no,land
81,0.3779,-36.4670456029601,-6.8972972210853385,goodQA,highest,low,no,land
82,0.4169,-36.45798683883369,-6.8972972210853385,goodQA,highest,low,no,land
83,0.426,-36.44892807470728,-6.8972972210853385,goodQA,highest,low,no,land
84,0.4821,-36.43986931058087,-6.8972972210853385,goodQA,highest,low,no,land
85,0.4212,-36.43081054645446,-6.8972972210853385,goodQA,highest,low,no,land
86,0.4567,-36.42175178232804,-6.8972972210853385,goodQA,highest,low,no,land
87,0.4068,-36.41269301820164,-6.8972972210853385,goodQA,highest,low,no,land
88,0.3188,-36.40363425407523,-6.8972972210853385,goodQA,highest,low,no,land
89,0.394,-36.394575489948814,-6.8972972210853385,goodQA,highest,low,no,land
90,0.3535,-36.3855167258224,-6.8972972210853385,goodQA,highest,low,no,land
91,0.3678,-36.37645796169599,-6.8972972210853385,goodQA,highest,low,no,land
92,0.3861,-36.49491526881312,-6.906290427007936,goodQA,highest,low,no,land
93,0.4145,-36.48585633257435,-6.906290427007936,goodQA,highest,low,no,land
94,0.351,-36.476797396335584,-6.906290427007936,goodQA,lower,low,no,land
95,0.4054,-36.467738460096804,-6.906290427007936,goodQA,highest,low,no,land
96,0.4774,-36.45867952385804,-6.906290427007936,goodQA,highest,low,no,land
97,0.4269,-36.449620587619265,-6.906290427007936,goodQA,highest,low,no,land
98,0.4392,-36.44056165138049,-6.906290427007936,goodQA,highest,low,no,land
99,0.393,-36.43150271514172,-6.906290427007936,goodQA,highest,low,no,land
100,0.4511,-36.42244377890294,-6.906290427007936,goodQA,highest,low,no,land
101,0.4534,-36.41338484266417,-6.906290427007936,goodQA,highest,low,no,land
102,0.3935,-36.4043259064254,-6.906290427007936,goodQA,highest,low,no,land
103,0.3872,-36.39526697018662,-6.906290427007936,goodQA,highest,low,no,land
104,0.3503,-36.386208033947845,-6.906290427007936,goodQA,highest,low,no,land
105,0.4073,-36.37714909770908,-6.906290427007936,goodQA,highest,low,no,land
106,0.4536,-36.3680901614703,-6.906290427007936,goodQA,highest,low,no,land
107,0.4016,-36.48655045920521,-6.915283632930533,goodQA,highest,low,no,land
108,0.3799,-36.477491350624355,-6.915283632930533,goodQA,lower,low,no,land
109,0.356,-36.46843224204348,-6.915283632930533,goodQA,highest,low,no,land
110,0.335,-36.45937313346261,-6.915283632930533,goodQA,highest,low,no,land
111,0.3283,-36.45031402488174,-6.915283632930533,goodQA,highest,low,no,land
112,0.3414,-36.44125491630088,-6.915283632930533,goodQA,highest,low,no,land
113,0.3438,-36.432195807720014,-6.915283632930533,goodQA,highest,low,no,land
114,0.4585,-36.423136699139135,-6.915283632930533,goodQA,highest,low,no,land
115,0.4567,-36.41407759055827,-6.915283632930533,goodQA,highest,low,no,land
116,0.3932,-36.40501848197741,-6.915283632930533,goodQA,highest,low,no,land
117,0.4017,-36.395959373396536,-6.915283632930533,goodQA,highest,low,no,land
118,0.428,-36.386900264815665,-6.915283632930533,goodQA,highest,low,no,land
119,0.4554,-36.37784115623481,-6.915283632930533,goodQA,highest,low,no,land
120,0.3514,-36.36878204765394,-6.915283632930533,goodQA,highest,low,no,land
121,0.3924,-36.359722939073066,-6.915283632930533,goodQA,highest,low,no,land
122,0.4834,-36.487245511192526,-6.924276838853132,goodQA,highest,low,no,land
123,0.5096,-36.47818623003981,-6.924276838853132,goodQA,highest,low,no,land
124,0.3736,-36.469126948887094,-6.924276838853132,goodQA,highest,low,no,land
125,0.3363,-36.46006766773438,-6.924276838853132,goodQA,highest,low,no,land
126,0.3406,-36.45100838658166,-6.924276838853132,goodQA,highest,low,no,land
127,0.3634,-36.44194910542895,-6.924276838853132,goodQA,highest,low,no,land
128,0.4292,-36.43288982427624,-6.924276838853132,goodQA,highest,low,no,land
129,0.3615,-36.423830543123515,-6.924276838853132,goodQA,highest,low,no,land
130,0.4088,-36.414771261970806,-6.924276838853132,goodQA,highest,low,no,land
131,0.371,-36.40571198081809,-6.924276838853132,goodQA,highest,low,no,land
132,0.3304,-36.396652699665374,-6.924276838853132,goodQA,highest,low,no,land
133,0.3715,-36.38759341851266,-6.924276838853132,goodQA,highest,low,no,land
134,0.4186,-36.37853413735994,-6.924276838853132,goodQA,highest,low,no,land
135,0.4105,-36.369474856207226,-6.924276838853132,goodQA,highest,low,no,land
136,0.3509,-36.36041557505451,-6.924276838853132,goodQA,highest,low,no,land
137,0.3767,-36.351356293901794,-6.924276838853132,goodQA,highest,low,no,land
138,0.4195,-36.34229701274908,-6.924276838853132,goodQA,highest,low,no,land
139,0.4399,-36.47888203466907,-6.933270044775729,goodQA,highest,low,no,land
140,0.4117,-36.469822580714734,-6.933270044775729,goodQA,highest,low,no,land
141,0.3813,-36.4607631267604,-6.933270044775729,goodQA,highest,low,no,shorelines
142,0.2976,-36.45170367280606,-6.933270044775729,goodQA,highest,low,no,shorelines
143,0.369,-36.44264421885172,-6.933270044775729,goodQA,highest,low,no,land
144,0.4112,-36.43358476489738,-6.933270044775729,goodQA,highest,low,no,shorelines
145,0.3507,-36.42452531094304,-6.933270044775729,goodQA,highest,low,no,land
146,0.373,-36.41546585698871,-6.933270044775729,goodQA,highest,low,no,land
147,0.3677,-36.406406403034374,-6.933270044775729,goodQA,highest,low,no,land
148,0.3299,-36.39734694908003,-6.933270044775729,goodQA,highest,low,no,land
149,0.3278,-36.388287495125695,-6.933270044775729,goodQA,highest,low,no,land
150,0.3446,-36.37922804117136,-6.933270044775729,goodQA,highest,low,no,land
151,0.3536,-36.370168587217016,-6.933270044775729,goodQA,highest,low,no,land
152,0.3593,-36.36110913326268,-6.933270044775729,goodQA,highest,low,no,land
153,0.3686,-36.352049679308344,-6.933270044775729,goodQA,highest,low,no,land
154,0.3786,-36.34299022535401,-6.933270044775729,goodQA,highest,low,no,land
155,0.4299,-36.33393077139967,-6.933270044775729,goodQA,highest,low,no,land
156,0.3948,-36.47051913761361,-6.942263250698327,goodQA,highest,low,no,land
157,0.3424,-36.46145951062785,-6.942263250698327,goodQA,highest,low,no,land
158,0.3542,-36.452399883642094,-6.942263250698327,goodQA,highest,low,no,land
159,0.3488,-36.443340256656334,-6.942263250698327,goodQA,highest,low,no,land
160,0.415,-36.43428062967058,-6.942263250698327,goodQA,highest,low,no,land
161,0.3886,-36.42522100268482,-6.942263250698327,goodQA,highest,low,no,land
162,0.4115,-36.41616137569906,-6.942263250698327,goodQA,highest,low,no,land
163,0.3466,-36.40710174871331,-6.942263250698327,goodQA,highest,low,no,land
164,0.3941,-36.39804212172755,-6.942263250698327,goodQA,highest,low,no,land
165,0.3888,-36.388982494741796,-6.942263250698327,goodQA,highest,low,no,land
166,0.3581,-36.379922867756044,-6.942263250698327,goodQA,highest,low,no,land
167,0.3551,-36.37086324077028,-6.942263250698327,goodQA,highest,low,no,land
168,0.4306,-36.361803613784524,-6.942263250698327,goodQA,highest,low,no,land
169,0.4061,-36.352743986798764,-6.942263250698327,goodQA,highest,low,no,land
170,0.457,-36.34368435981301,-6.942263250698327,goodQA,highest,low,no,land
171,0.3647,-36.47121661967105,-6.951256456620926,goodQA,highest,low,no,land
172,0.3469,-36.46215681942405,-6.951256456620926,goodQA,highest,low,no,land
173,0.3336,-36.453097019177065,-6.951256456620926,goodQA,highest,low,no,land
174,0.3345,-36.444037218930056,-6.951256456620926,goodQA,highest,low,no,land
175,0.4189,-36.43497741868307,-6.951256456620926,goodQA,highest,low,no,shorelines
176,0.4435,-36.425917618436074,-6.951256456620926,goodQA,highest,low,no,shorelines
177,0.4126,-36.41685781818908,-6.951256456620926,goodQA,highest,low,no,shorelines
178,0.461,-36.40779801794209,-6.951256456620926,goodQA,highest,low,no,land
179,0.4519,-36.39873821769509,-6.951256456620926,goodQA,highest,low,no,land
180,0.3952,-36.3896784174481,-6.951256456620926,goodQA,highest,low,no,land
181,0.3649,-36.38061861720111,-6.951256456620926,goodQA,highest,low,no,land
182,0.4033,-36.37155881695411,-6.951256456620926,goodQA,highest,low,no,land
183,0.4432,-36.36249901670712,-6.951256456620926,goodQA,highest,low,no,land
184,0.5484,-36.35343921646012,-6.951256456620926,goodQA,highest,low,no,land
185,0.3771,-36.4719150269745,-6.960249662543523,goodQA,highest,low,no,land
186,0.3448,-36.46285505323643,-6.960249662543523,goodQA,highest,low,no,land
187,0.3433,-36.45379507949836,-6.960249662543523,goodQA,highest,low,no,land
188,0.3402,-36.44473510576029,-6.960249662543523,goodQA,highest,low,no,land
189,0.3511,-36.43567513202222,-6.960249662543523,goodQA,highest,low,no,shorelines
190,0.4031,-36.42661515828414,-6.960249662543523,goodQA,highest,low,no,shorelines
191,0.3883,-36.417555184546075,-6.960249662543523,goodQA,highest,low,no,shorelines
192,0.4191,-36.408495210808,-6.960249662543523,goodQA,highest,low,no,shorelines
193,0.4062,-36.39943523706992,-6.960249662543523,goodQA,highest,low,no,shorelines
194,0.4247,-36.390375263331855,-6.960249662543523,goodQA,highest,low,no,land
195,0.4374,-36.381315289593786,-6.960249662543523,goodQA,highest,low,no,land
196,0.4347,-36.37225531585572,-6.960249662543523,goodQA,highest,low,no,land
197,0.4989,-36.36319534211765,-6.960249662543523,goodQA,highest,low,no,land
198,0.3765,-36.46355421215253,-6.969242868466121,goodQA,highest,low,no,land
199,0.3486,-36.45449406469352,-6.969242868466121,goodQA,highest,low,no,land
200,0.4263,-36.4454339172345,-6.969242868466121,goodQA,highest,low,no,land
201,0.3619,-36.4363737697755,-6.969242868466121,goodQA,highest,low,no,shorelines
202,0.4849,-36.42731362231648,-6.969242868466121,goodQA,highest,low,no,shorelines
203,0.4288,-36.41825347485747,-6.969242868466121,goodQA,highest,low,no,shorelines
204,0.3791,-36.40919332739846,-6.969242868466121,goodQA,highest,low,no,shorelines
205,0.4416,-36.40013317993945,-6.969242868466121,goodQA,highest,low,no,land
206,0.4019,-36.39107303248044,-6.969242868466121,goodQA,highest,low,no,land
207,0.4709,-36.38201288502144,-6.969242868466121,goodQA,highest,low,no,land
208,0.4819,-36.37295273756242,-6.969242868466121,goodQA,highest,low,no,land
209,0.4048,-36.464254296260016,-6.978236074388719,goodQA,highest,low,no,land
210,0.507,-36.45519397485018,-6.978236074388719,goodQA,highest,low,no,land
211,0.5048,-36.44613365344035,-6.978236074388719,goodQA,highest,low,no,land
212,0.4206,-36.43707333203052,-6.978236074388719,goodQA,highest,low,no,shorelines
213,0.3721,-36.42801301062068,-6.978236074388719,goodQA,highest,low,no,shorelines
214,0.4281,-36.418952689210855,-6.978236074388719,goodQA,highest,low,no,shorelines
