system:index,NDVI,longitude,latitud,QA_general,QA_usefulness,QA_aerosol,QA_adjacent_cloud,QA_water,QA_snow
0,0.3707,-36.53536976649717,-6.843337985549752,goodQA,highest,low,no,land,no
1,0.3378,-36.52631203022179,-6.843337985549752,goodQA,highest,low,no,land,no
2,0.3147,-36.4900810851202,-6.843337985549752,goodQA,highest,low,no,land,no
3,0.3222,-36.527000535459294,-6.8523311914723495,goodQA,highest,low,no,land,no
4,0.3265,-36.51794262844948,-6.8523311914723495,goodQA,highest,low,no,land,no
5,0.2782,-36.50888472143966,-6.8523311914723495,goodQA,highest,low,no,land,no
6,0.286,-36.49982681442984,-6.8523311914723495,goodQA,highest,low,no,land,no
7,0.303,-36.49076890742001,-6.8523311914723495,goodQA,highest,low,no,land,no
8,0.3362,-36.4817110004102,-6.8523311914723495,goodQA,highest,low,no,land,no
9,0.3337,-36.47265309340038,-6.8523311914723495,goodQA,highest,low,no,land,no
10,0.3349,-36.463595186390556,-6.8523311914723495,goodQA,highest,low,no,land,no
11,0.3687,-36.454537279380745,-6.8523311914723495,goodQA,highest,low,no,land,no
12,0.3598,-36.445479372370926,-6.8523311914723495,goodQA,highest,low,no,land,no
13,0.3564,-36.4364214653611,-6.8523311914723495,goodQA,highest,low,no,land,no
14,0.417,-36.42736355835128,-6.8523311914723495,goodQA,highest,low,no,land,no
15,0.359,-36.41830565134146,-6.8523311914723495,goodQA,highest,low,no,land,no
16,0.286,-36.40018983732183,-6.8523311914723495,goodQA,highest,low,no,land,no
17,0.2715,-36.39113193031201,-6.8523311914723495,goodQA,highest,low,no,land,no
18,0.3435,-36.51863188862085,-6.861324397394947,goodQA,highest,low,no,land,no
19,0.3221,-36.509573810647,-6.861324397394947,goodQA,highest,low,no,land,no
20,0.3027,-36.50051573267316,-6.861324397394947,goodQA,highest,low,no,land,no
21,0.3069,-36.4914576546993,-6.861324397394947,goodQA,highest,low,no,land,no
22,0.323,-36.48239957672546,-6.861324397394947,goodQA,highest,low,no,land,no
23,0.3279,-36.47334149875162,-6.861324397394947,goodQA,highest,low,no,land,no
24,0.3447,-36.46428342077777,-6.861324397394947,goodQA,highest,low,no,land,no
25,0.3234,-36.45522534280393,-6.861324397394947,goodQA,highest,low,no,land,no
26,0.3138,-36.44616726483008,-6.861324397394947,goodQA,highest,low,no,land,no
27,0.2713,-36.43710918685623,-6.861324397394947,goodQA,highest,low,no,land,no
28,0.3014,-36.428051108882386,-6.861324397394947,goodQA,highest,low,no,land,no
29,0.2886,-36.41899303090853,-6.861324397394947,goodQA,highest,low,no,land,no
30,0.3115,-36.40993495293469,-6.861324397394947,goodQA,highest,low,no,land,no
31,0.2782,-36.400876874960844,-6.861324397394947,goodQA,highest,low,no,land,no
32,0.2562,-36.391818796987,-6.861324397394947,goodQA,highest,low,no,land,no
33,0.3454,-36.519322074546885,-6.870317603317545,goodQA,highest,low,no,land,no
34,0.3662,-36.51026382537939,-6.870317603317545,goodQA,highest,low,no,land,no
35,0.3477,-36.50120557621189,-6.870317603317545,goodQA,highest,low,no,land,no
